CBSA_Code,CBSA_Name,Trader_Code,Trader_Name,Exports,Imports,Volume,Balance
16740,"Charlotte-Concord-Gastonia, NC-SC",151,Eastern Europe,87.6862539,176.7915687,264.4778226,-89.10531475
16740,"Charlotte-Concord-Gastonia, NC-SC",152,Chile,87.69070883,43.83149927,131.5222081,43.85920955
16740,"Charlotte-Concord-Gastonia, NC-SC",154rem,Remainder of Northern Europe,111.2280865,274.1640334,385.3921199,-162.9359469
16740,"Charlotte-Concord-Gastonia, NC-SC",155rem,Remainder of Western Europe,209.4792173,222.1164413,431.5956587,-12.63722396
16740,"Charlotte-Concord-Gastonia, NC-SC",156,China,626.9873913,2158.526437,2785.513829,-1531.539046
16740,"Charlotte-Concord-Gastonia, NC-SC",170,Colombia,115.9457953,63.00280225,178.9485976,52.94299309
16740,"Charlotte-Concord-Gastonia, NC-SC",250,France,116.9740819,198.1742989,315.1483808,-81.20021699
16740,"Charlotte-Concord-Gastonia, NC-SC",276,Germany,240.7775856,420.1497909,660.9273765,-179.3722053
16740,"Charlotte-Concord-Gastonia, NC-SC",356,India,107.0186002,193.3190929,300.3376931,-86.30049264
16740,"Charlotte-Concord-Gastonia, NC-SC",392,Japan,237.2295445,582.7501094,819.9796539,-345.5205648
16740,"Charlotte-Concord-Gastonia, NC-SC",410,Republic of Korea,166.1622063,253.1265482,419.2887545,-86.96434187
16740,"Charlotte-Concord-Gastonia, NC-SC",484,Mexico,833.075363,965.1350852,1798.210448,-132.0597223
16740,"Charlotte-Concord-Gastonia, NC-SC",528,Netherlands,167.6857102,90.42827279,258.113983,77.2574374
16740,"Charlotte-Concord-Gastonia, NC-SC",702,Singapore,83.1080488,51.43800386,134.5460527,31.67004494
16740,"Charlotte-Concord-Gastonia, NC-SC",710,South Africa,33.02697232,63.75955303,96.78652535,-30.73258071
16740,"Charlotte-Concord-Gastonia, NC-SC",724,Spain,47.16506469,52.42281516,99.58787986,-5.25775047
16740,"Charlotte-Concord-Gastonia, NC-SC",792,Turkey,61.23916746,30.03337544,91.2725429,31.20579202
16740,"Charlotte-Concord-Gastonia, NC-SC",826,United Kingdom of Great Britain and Northern Ireland,221.1848703,235.4984044,456.6832746,-14.31353412
16860,"Chattanooga, TN-GA",005rem,Remainder of South America,84.68207543,21.17739565,105.8594711,63.50467977
16860,"Chattanooga, TN-GA",011,Western Africa,15.18997186,4.873160518,20.06313238,10.31681134
16860,"Chattanooga, TN-GA",013rem,Remainder of Central America,74.61451176,52.96006049,127.5745722,21.65445126
16860,"Chattanooga, TN-GA",014,Eastern Africa,3.339784533,2.068037859,5.407822392,1.271746674
16860,"Chattanooga, TN-GA",015,Northern Africa,16.2889207,7.916967697,24.20588839,8.371953
16860,"Chattanooga, TN-GA",017,Middle Africa,5.898165627,1.05522943,6.953395057,4.842936197
16860,"Chattanooga, TN-GA",018rem,Remainder of Southern Africa,0.382623758,1.14505202,1.527675778,-0.762428262
16860,"Chattanooga, TN-GA",021rem,Remainder of Northern America,1.661687741,0.069217212,1.730904953,1.592470529
16860,"Chattanooga, TN-GA",029,Caribbean,59.49077367,29.83652985,89.32730352,29.65424382
16860,"Chattanooga, TN-GA",030rem,Remainder of Eastern Asia,0.605591933,0.011533147,0.617125081,0.594058786
16860,"Chattanooga, TN-GA",032,Argentina,22.65328485,11.18406508,33.83734993,11.46921977
16860,"Chattanooga, TN-GA",034rem,Remainder of Southern Asia,12.23192143,19.14782004,31.37974146,-6.91589861
16860,"Chattanooga, TN-GA",035rem,Remainder of South-Eastern Asia,46.87075586,127.3659234,174.2366793,-80.49516756
16860,"Chattanooga, TN-GA",039rem,Remainder of Southern Europe,34.93357144,65.05395071,99.98752216,-30.12037927
16860,"Chattanooga, TN-GA",053,Australia and New Zealand,42.87397577,17.84810937,60.72208514,25.0258664
16860,"Chattanooga, TN-GA",054,Melanesia,0.491553511,0.580574011,1.072127522,-0.089020499
16860,"Chattanooga, TN-GA",057,Micronesia,0.355330184,0.018937547,0.374267731,0.336392637
16860,"Chattanooga, TN-GA",061,Polynesia,0.349087554,0.074795811,0.423883365,0.274291743
16860,"Chattanooga, TN-GA",076,Brazil,100.7763269,67.70519328,168.4815202,33.07113366
16860,"Chattanooga, TN-GA",124,Canada,567.6979378,469.6236209,1037.321559,98.07431695
16860,"Chattanooga, TN-GA",143,Central Asia,2.82604187,1.194899336,4.020941206,1.631142534
16860,"Chattanooga, TN-GA",145rem,Remainder of Western Asia,110.6206268,43.48175961,154.1023864,67.13886723
16860,"Chattanooga, TN-GA",151,Eastern Europe,32.65280858,41.57154525,74.22435383,-8.918736675
16860,"Chattanooga, TN-GA",152,Chile,34.55477482,14.86032363,49.41509845,19.69445119
16860,"Chattanooga, TN-GA",154rem,Remainder of Northern Europe,35.59549859,92.10981323,127.7053118,-56.51431464
16860,"Chattanooga, TN-GA",155rem,Remainder of Western Europe,68.25244371,71.42475961,139.6772033,-3.172315897
16860,"Chattanooga, TN-GA",156,China,229.3979717,721.1150963,950.513068,-491.7171246
16860,"Chattanooga, TN-GA",170,Colombia,37.63746054,17.94658168,55.58404222,19.69087886
16860,"Chattanooga, TN-GA",250,France,33.95873292,62.1070747,96.06580763,-28.14834178
16860,"Chattanooga, TN-GA",276,Germany,92.48754694,177.7285467,270.2160937,-85.24099977
16860,"Chattanooga, TN-GA",356,India,31.66981039,58.93041179,90.60022218,-27.26060139
16860,"Chattanooga, TN-GA",392,Japan,89.41353547,296.4619832,385.8755186,-207.0484477
16860,"Chattanooga, TN-GA",410,Republic of Korea,59.01000945,104.041458,163.0514675,-45.03144856
16860,"Chattanooga, TN-GA",484,Mexico,350.7282012,393.0604615,743.7886628,-42.33226028
16860,"Chattanooga, TN-GA",528,Netherlands,50.76637011,25.2158903,75.98226041,25.55047981
16860,"Chattanooga, TN-GA",702,Singapore,27.06977914,17.46625756,44.5360367,9.603521585
16860,"Chattanooga, TN-GA",710,South Africa,12.68586468,27.67950646,40.36537115,-14.99364178
16860,"Chattanooga, TN-GA",724,Spain,15.54584692,14.90178067,30.44762758,0.644066248
16860,"Chattanooga, TN-GA",792,Turkey,19.32586842,10.27414354,29.60001196,9.051724883
16860,"Chattanooga, TN-GA",826,United Kingdom of Great Britain and Northern Ireland,77.06312075,76.98672211,154.0498429,0.076398647
16980,"Chicago-Naperville-Elgin, IL-IN-WI",005rem,Remainder of South America,922.2695322,1538.211779,2460.481311,-615.9422467
16980,"Chicago-Naperville-Elgin, IL-IN-WI",011,Western Africa,143.3566896,1065.038044,1208.394733,-921.681354
16980,"Chicago-Naperville-Elgin, IL-IN-WI",013rem,Remainder of Central America,632.7386393,751.330007,1384.068646,-118.5913678
16980,"Chicago-Naperville-Elgin, IL-IN-WI",014,Eastern Africa,36.18636499,37.33626632,73.52263131,-1.149901326
16980,"Chicago-Naperville-Elgin, IL-IN-WI",015,Northern Africa,207.0165859,730.6797809,937.6963668,-523.6631949
16980,"Chicago-Naperville-Elgin, IL-IN-WI",017,Middle Africa,70.4945516,703.8477116,774.3422632,-633.35316
16980,"Chicago-Naperville-Elgin, IL-IN-WI",018rem,Remainder of Southern Africa,3.490700729,30.69890647,34.18960719,-27.20820574
16980,"Chicago-Naperville-Elgin, IL-IN-WI",021rem,Remainder of Northern America,26.18831478,1.611718902,27.80003368,24.57659588
16980,"Chicago-Naperville-Elgin, IL-IN-WI",029,Caribbean,708.8013684,614.0309407,1322.832309,94.77042773
16980,"Chicago-Naperville-Elgin, IL-IN-WI",030rem,Remainder of Eastern Asia,4.00655914,0.257263931,4.263823071,3.749295209
16980,"Chicago-Naperville-Elgin, IL-IN-WI",032,Argentina,282.3872086,195.9429094,478.330118,86.44429923
16980,"Chicago-Naperville-Elgin, IL-IN-WI",034rem,Remainder of Southern Asia,121.8613391,355.9968202,477.8581593,-234.1354811
16980,"Chicago-Naperville-Elgin, IL-IN-WI",035rem,Remainder of South-Eastern Asia,760.1376887,2288.639079,3048.776768,-1528.501391
16980,"Chicago-Naperville-Elgin, IL-IN-WI",039rem,Remainder of Southern Europe,558.5905628,1156.018381,1714.608943,-597.4278178
16980,"Chicago-Naperville-Elgin, IL-IN-WI",053,Australia and New Zealand,612.4678243,441.6579605,1054.125785,170.8098638
16980,"Chicago-Naperville-Elgin, IL-IN-WI",054,Melanesia,6.048242697,10.02949137,16.07773406,-3.981248669
16980,"Chicago-Naperville-Elgin, IL-IN-WI",057,Micronesia,8.115450824,0.464341872,8.579792696,7.651108952
16980,"Chicago-Naperville-Elgin, IL-IN-WI",061,Polynesia,3.9189038,1.52873293,5.44763673,2.39017087
16980,"Chicago-Naperville-Elgin, IL-IN-WI",076,Brazil,1338.91589,1259.034315,2597.950206,79.88157503
16980,"Chicago-Naperville-Elgin, IL-IN-WI",124,Canada,7957.815038,8915.904967,16873.72001,-958.0899285
16980,"Chicago-Naperville-Elgin, IL-IN-WI",143,Central Asia,28.29772944,88.12267287,116.4204023,-59.82494343
16980,"Chicago-Naperville-Elgin, IL-IN-WI",145rem,Remainder of Western Asia,1267.933052,2858.095368,4126.028419,-1590.162316
16980,"Chicago-Naperville-Elgin, IL-IN-WI",151,Eastern Europe,411.7005344,1210.65619,1622.356724,-798.9556555
16980,"Chicago-Naperville-Elgin, IL-IN-WI",152,Chile,351.1576805,232.1484542,583.3061347,119.0092263
16980,"Chicago-Naperville-Elgin, IL-IN-WI",154rem,Remainder of Northern Europe,618.9204706,1953.663351,2572.583822,-1334.742881
16980,"Chicago-Naperville-Elgin, IL-IN-WI",155rem,Remainder of Western Europe,1403.725272,1431.615046,2835.340317,-27.88977432
16980,"Chicago-Naperville-Elgin, IL-IN-WI",156,China,3730.413482,13032.73174,16763.14522,-9302.318258
16980,"Chicago-Naperville-Elgin, IL-IN-WI",170,Colombia,437.2210067,576.0085934,1013.2296,-138.7875867
16980,"Chicago-Naperville-Elgin, IL-IN-WI",250,France,642.6286598,1180.954142,1823.582801,-538.3254818
16980,"Chicago-Naperville-Elgin, IL-IN-WI",276,Germany,1305.969354,2493.058488,3799.027842,-1187.089135
16980,"Chicago-Naperville-Elgin, IL-IN-WI",356,India,549.9461541,1118.887793,1668.833947,-568.9416386
16980,"Chicago-Naperville-Elgin, IL-IN-WI",392,Japan,1752.529348,4301.037282,6053.56663,-2548.507935
16980,"Chicago-Naperville-Elgin, IL-IN-WI",410,Republic of Korea,1044.565688,1592.281451,2636.847138,-547.7157633
16980,"Chicago-Naperville-Elgin, IL-IN-WI",484,Mexico,4698.271261,6464.521923,11162.79318,-1766.250663
16980,"Chicago-Naperville-Elgin, IL-IN-WI",528,Netherlands,984.5114102,549.353845,1533.865255,435.1575651
16980,"Chicago-Naperville-Elgin, IL-IN-WI",702,Singapore,526.4480973,330.8220904,857.2701877,195.6260068
16980,"Chicago-Naperville-Elgin, IL-IN-WI",710,South Africa,155.2449558,398.2319399,553.4768957,-242.9869841
16980,"Chicago-Naperville-Elgin, IL-IN-WI",724,Spain,247.386721,312.5716802,559.9584013,-65.18495919
16980,"Chicago-Naperville-Elgin, IL-IN-WI",792,Turkey,231.5894513,152.9246354,384.5140867,78.66481581
16980,"Chicago-Naperville-Elgin, IL-IN-WI",826,United Kingdom of Great Britain and Northern Ireland,1470.620378,1585.564124,3056.184502,-114.9437461
17140,"Cincinnati, OH-KY-IN",005rem,Remainder of South America,299.5815569,118.2179622,417.799519,181.3635947
17140,"Cincinnati, OH-KY-IN",011,Western Africa,50.54544627,29.69563153,80.2410778,20.84981473
17140,"Cincinnati, OH-KY-IN",013rem,Remainder of Central America,209.8185282,183.9151171,393.7336453,25.90341115
17140,"Cincinnati, OH-KY-IN",014,Eastern Africa,17.20705931,9.543763435,26.75082274,7.663295872
17140,"Cincinnati, OH-KY-IN",015,Northern Africa,110.6685709,56.88120101,167.5497719,53.78736987
17140,"Cincinnati, OH-KY-IN",017,Middle Africa,20.73125886,9.694187248,30.42544611,11.03707161
17140,"Cincinnati, OH-KY-IN",018rem,Remainder of Southern Africa,1.505821515,6.363234727,7.869056243,-4.857413212
17140,"Cincinnati, OH-KY-IN",021rem,Remainder of Northern America,7.426407049,0.320759097,7.747166147,7.105647952
17140,"Cincinnati, OH-KY-IN",029,Caribbean,187.5017092,129.6002106,317.1019198,57.90149864
17140,"Cincinnati, OH-KY-IN",030rem,Remainder of Eastern Asia,1.817852324,0.059197782,1.877050107,1.758654542
17140,"Cincinnati, OH-KY-IN",032,Argentina,101.9446366,45.80594112,147.7505777,56.13869551
17140,"Cincinnati, OH-KY-IN",034rem,Remainder of Southern Asia,59.20873782,79.61016252,138.8189003,-20.4014247
17140,"Cincinnati, OH-KY-IN",035rem,Remainder of South-Eastern Asia,340.4319102,480.9327294,821.3646396,-140.5008191
17140,"Cincinnati, OH-KY-IN",039rem,Remainder of Southern Europe,184.3137207,311.6534075,495.9671282,-127.3396867
17140,"Cincinnati, OH-KY-IN",053,Australia and New Zealand,226.5936906,96.53488564,323.1285762,130.0588049
17140,"Cincinnati, OH-KY-IN",054,Melanesia,2.096386296,2.490027883,4.586414179,-0.393641586
17140,"Cincinnati, OH-KY-IN",057,Micronesia,2.4690261,0.092049068,2.561075169,2.376977032
17140,"Cincinnati, OH-KY-IN",061,Polynesia,1.000861309,0.332580828,1.333442137,0.668280481
17140,"Cincinnati, OH-KY-IN",076,Brazil,699.8944158,300.4605829,1000.354999,399.4338329
17140,"Cincinnati, OH-KY-IN",124,Canada,2390.358987,1928.777507,4319.136494,461.5814805
17140,"Cincinnati, OH-KY-IN",143,Central Asia,8.583338835,9.951782092,18.53512093,-1.368443257
17140,"Cincinnati, OH-KY-IN",145rem,Remainder of Western Asia,674.1502898,217.4709831,891.6212729,456.6793067
17140,"Cincinnati, OH-KY-IN",151,Eastern Europe,163.9051634,238.3617186,402.266882,-74.45655524
17140,"Cincinnati, OH-KY-IN",152,Chile,127.0590162,64.0093413,191.0683575,63.04967488
17140,"Cincinnati, OH-KY-IN",154rem,Remainder of Northern Europe,315.9867523,441.5655904,757.5523426,-125.5788381
17140,"Cincinnati, OH-KY-IN",155rem,Remainder of Western Europe,456.4029351,345.1161303,801.5190654,111.2868048
17140,"Cincinnati, OH-KY-IN",156,China,1335.601823,2798.26727,4133.869093,-1462.665447
17140,"Cincinnati, OH-KY-IN",170,Colombia,153.5644303,76.63241834,230.1968486,76.93201191
17140,"Cincinnati, OH-KY-IN",250,France,461.1119855,405.8942449,867.0062304,55.2177406
17140,"Cincinnati, OH-KY-IN",276,Germany,593.1290529,675.5928436,1268.721896,-82.46379065
17140,"Cincinnati, OH-KY-IN",356,India,242.5309762,261.0461889,503.5771651,-18.51521268
17140,"Cincinnati, OH-KY-IN",392,Japan,557.1855742,1072.830033,1630.015607,-515.6444591
17140,"Cincinnati, OH-KY-IN",410,Republic of Korea,326.750279,376.6841192,703.4343982,-49.93384015
17140,"Cincinnati, OH-KY-IN",484,Mexico,1241.321108,1263.915447,2505.236555,-22.59433967
17140,"Cincinnati, OH-KY-IN",528,Netherlands,282.9603027,138.6524527,421.6127554,144.30785
17140,"Cincinnati, OH-KY-IN",702,Singapore,235.5880667,74.13525532,309.7233221,161.4528114
17140,"Cincinnati, OH-KY-IN",710,South Africa,62.69445031,103.8875908,166.5820411,-41.19314052
17140,"Cincinnati, OH-KY-IN",724,Spain,89.25882217,78.28885279,167.547675,10.96996938
17140,"Cincinnati, OH-KY-IN",792,Turkey,193.3034698,44.94581896,238.2492888,148.3576509
17140,"Cincinnati, OH-KY-IN",826,United Kingdom of Great Britain and Northern Ireland,586.2519653,391.1753988,977.4273641,195.0765666
17460,"Cleveland-Elyria, OH",005rem,Remainder of South America,329.7180859,116.755501,446.4735869,212.9625849
17460,"Cleveland-Elyria, OH",011,Western Africa,53.28537868,28.6166845,81.90206318,24.66869419
17460,"Cleveland-Elyria, OH",013rem,Remainder of Central America,187.1546217,177.515914,364.6705357,9.638707689
17460,"Cleveland-Elyria, OH",014,Eastern Africa,12.7204089,8.906290903,21.62669981,3.814118001
17460,"Cleveland-Elyria, OH",015,Northern Africa,72.57740749,66.42139413,138.9988016,6.156013362
17460,"Cleveland-Elyria, OH",017,Middle Africa,22.15681443,9.80555411,31.96236854,12.35126032
17460,"Cleveland-Elyria, OH",018rem,Remainder of Southern Africa,1.457966894,6.91787877,8.375845664,-5.459911876
17460,"Cleveland-Elyria, OH",021rem,Remainder of Northern America,6.963191996,0.309454423,7.272646419,6.653737572
17460,"Cleveland-Elyria, OH",029,Caribbean,187.3372682,135.4689114,322.8061796,51.86835675
17460,"Cleveland-Elyria, OH",030rem,Remainder of Eastern Asia,1.913959172,0.077078254,1.991037426,1.836880918
17460,"Cleveland-Elyria, OH",032,Argentina,108.594246,41.53893356,150.1331796,67.05531244
17460,"Cleveland-Elyria, OH",034rem,Remainder of Southern Asia,45.2823758,79.46386484,124.7462406,-34.18148903
17460,"Cleveland-Elyria, OH",035rem,Remainder of South-Eastern Asia,236.8414407,479.996957,716.8383977,-243.1555163
17460,"Cleveland-Elyria, OH",039rem,Remainder of Southern Europe,167.5265563,300.0553164,467.5818727,-132.5287601
17460,"Cleveland-Elyria, OH",053,Australia and New Zealand,207.7959597,94.59626404,302.3922237,113.1996957
17460,"Cleveland-Elyria, OH",054,Melanesia,1.918875603,2.197469029,4.116344633,-0.278593426
17460,"Cleveland-Elyria, OH",057,Micronesia,2.194385077,0.069226439,2.263611516,2.125158638
17460,"Cleveland-Elyria, OH",061,Polynesia,0.530949618,0.310060618,0.841010236,0.220888999
17460,"Cleveland-Elyria, OH",076,Brazil,548.0430965,263.7417851,811.7848816,284.3013114
17460,"Cleveland-Elyria, OH",124,Canada,2594.548065,2118.09879,4712.646855,476.4492759
17460,"Cleveland-Elyria, OH",143,Central Asia,10.55566812,11.75630186,22.31196998,-1.200633734
17460,"Cleveland-Elyria, OH",145rem,Remainder of Western Asia,505.3291808,224.1189232,729.448104,281.2102576
17460,"Cleveland-Elyria, OH",151,Eastern Europe,151.0935965,268.8584984,419.9520948,-117.7649019
17460,"Cleveland-Elyria, OH",152,Chile,130.854205,59.69935589,190.5535609,71.1548491
17460,"Cleveland-Elyria, OH",154rem,Remainder of Northern Europe,239.6369753,467.3740103,707.0109856,-227.7370349
17460,"Cleveland-Elyria, OH",155rem,Remainder of Western Europe,440.1452163,353.6672135,793.8124298,86.47800286
17460,"Cleveland-Elyria, OH",156,China,1140.538017,2924.997647,4065.535664,-1784.45963
17460,"Cleveland-Elyria, OH",170,Colombia,165.004481,68.09774569,233.1022267,96.90673531
17460,"Cleveland-Elyria, OH",250,France,270.9141911,309.6239887,580.5381798,-38.70979763
17460,"Cleveland-Elyria, OH",276,Germany,501.4476344,752.79949,1254.247124,-251.3518556
17460,"Cleveland-Elyria, OH",356,India,219.3361527,272.3743276,491.7104803,-53.03817497
17460,"Cleveland-Elyria, OH",392,Japan,470.6994735,1230.27276,1700.972234,-759.5732869
17460,"Cleveland-Elyria, OH",410,Republic of Korea,304.4696908,432.6942489,737.1639397,-128.224558
17460,"Cleveland-Elyria, OH",484,Mexico,1315.330446,1419.659785,2734.990231,-104.3293394
17460,"Cleveland-Elyria, OH",528,Netherlands,296.5716592,135.3282197,431.8998789,161.2434395
17460,"Cleveland-Elyria, OH",702,Singapore,174.1182873,71.83015368,245.948441,102.2881336
17460,"Cleveland-Elyria, OH",710,South Africa,63.9048137,118.534252,182.4390657,-54.62943834
17460,"Cleveland-Elyria, OH",724,Spain,80.55917085,76.14002746,156.6991983,4.419143396
17460,"Cleveland-Elyria, OH",792,Turkey,101.5065814,43.35631543,144.8628968,58.15026594
17460,"Cleveland-Elyria, OH",826,United Kingdom of Great Britain and Northern Ireland,453.2985617,382.1755818,835.4741434,71.12297994
17820,"Colorado Springs, CO",005rem,Remainder of South America,24.74743833,24.38632164,49.13375998,0.361116692
